CountryName,CountryCode,StartDate,EndDate,PolicyType,PolicyValue,Flag,InitialNote
Aruba,ABW,20200329,20200609,H8: Protection of elderly people,3,1,"March  29th:  Visits at nursing homes are prohibited.  https://web.archive.org/web/20210809091616/https://carpha.org/Portals/0/Documents/Caribbean%20Countries%20Prevention%20Measures/Update%2010%20May29_Caribbean%20Countries%20Prevention%20Measures.pdf"
Aruba,ABW,20200401,20200719,E1: Income support,2,0,"  Updated to reflect focus on formal sector (tax and registration requirements for income support)    Government description of FASE and payroll support measures:  https://web.archive.org/web/20200601143930/https://www.catc-hcc.com/news/update-aruba-business-payroll-support-plan/     ""Flexibility package effective April 1 - The Government of Aruba provides the opportunity for businesses and employees to apply for compensation from the Emergency Social Assistance Funds FASE to help cover the loss of income of employees due to the reduction of working hours, causing them to earn less than AWG. 950, 00 monthly.  The stimulus package is valid from April 1, 2020, up to June 30, 2020    https://web.archive.org/web/20200522002540/https://secure.overheid.aw/news/news_47033/item/flexibility-package-for-covid-19-crisis_48794.html"""
Aruba,ABW,20200401,20201221,E2: Debt/contract relief,2,,"Taxpayers with a turnover of less than AFL 1 million per month affected by COVID-19 and carrying out tourism  activities.   https://web.archive.org/web/20210721080941/https://www2.deloitte.com/content/dam/Deloitte/an/Documents/tax/Newsflash%20-%20Publication%20Aruba%202020%20tax%20relief%20plan%20on%20COVID-19%20%281%29.pdf"
Aruba,ABW,20200410,20200410,C6: Stay at home requirements,3,1,"On 10th April (Good Friday), 12th April (Easter Sunday) and 13th April (Easter Monday) shelter in place rules were stricter. People were strictly allowed to leave homes for health reasons. The ban on gatherings (on foot or in a vehicle) of 4 or more persons will be extended to include families (except while at home under the same roof). The only valid reasons for leaving one’s home will be to visit a doctor; to go to the pharmacy and for food services. All establishments will be closed on these days except for gas stations (open from 7am to 7pm), pharmacies, food delivery/takeout/drive-thru services (11am to 7pm). On 11th April and from 14th April, previous shelter in place rules reverted to the previous status.  Source: https://web.archive.org/web/20200427124642/https://www.visitaruba.com/news/general/corona-virus-and-travel-to-aruba/"
Aruba,ABW,20200411,20200411,C6: Stay at home requirements,2,1,"On 10th April (Good Friday), 12th April (Easter Sunday) and 13th April (Easter Monday) shelter in place rules were stricter. People were strictly allowed to leave homes for health reasons. The ban on gatherings (on foot or in a vehicle) of 4 or more persons will be extended to include families (except while at home under the same roof). The only valid reasons for leaving one’s home will be to visit a doctor; to go to the pharmacy and for food services. All establishments will be closed on these days except for gas stations (open from 7am to 7pm), pharmacies, food delivery/takeout/drive-thru services (11am to 7pm). On 11th April and from 14th April, previous shelter in place rules reverted to the previous status. Source: https://web.archive.org/web/20200427124642/https://www.visitaruba.com/news/general/corona-virus-and-travel-to-aruba/"
Aruba,ABW,20200412,20200413,C6: Stay at home requirements,3,1,"On 10th April (Good Friday), 12th April (Easter Sunday) and 13th April (Easter Monday) shelter in place rules were stricter. People were strictly allowed to leave homes for health reasons. The ban on gatherings (on foot or in a vehicle) of 4 or more persons will be extended to include families (except while at home under the same roof). The only valid reasons for leaving one’s home will be to visit a doctor; to go to the pharmacy and for food services. All establishments will be closed on these days except for gas stations (open from 7am to 7pm), pharmacies, food delivery/takeout/drive-thru services (11am to 7pm). On 11th April and from 14th April, previous shelter in place rules reverted to the previous status.  Source: https://web.archive.org/web/20200427124642/https://www.visitaruba.com/news/general/corona-virus-and-travel-to-aruba/"
Aruba,ABW,20200414,20200527,C6: Stay at home requirements,2,1,"14th April, previous shelter in place rules reverted to the previous status. Source: https://web.archive.org/web/20200427124642/https://www.visitaruba.com/news/general/corona-virus-and-travel-to-aruba/"
Aruba,ABW,20200504,20200609,C2: Workplace closing,2,1,"The following levels refer to the establishments that will be allowed to reopen as of May 4, and also related to construction activity that will be allowed as of May 6. The number of persons allowed at any one time in the permitted establishments / construction companies (including personnel) will be as follows:    Level 1 – May 4-May 17 – maximum of 15 persons  Level 2 – May 18-May 31 – maximum of 50 persons  Level 3 – June 1-June 14 – maximum of 125 persons  Level 4 – June 14 and beyond – to be determined.    The establishments that will be allowed to reopen are certain shops that are defined as including clothing stores, jewelry stores, libraries, petshops, etc. food trucks, museums and art centers, and construction companies (by permit).    Government departments will also start to reopen as of May 4th, commencing with a maximum of 25% of personnel, considered essential for the departments’ function.    https://web.archive.org/web/20200521213219/https://www.visitaruba.com/news/general/corona-virus-and-travel-to-aruba/"
Aruba,ABW,20200518,20200607,C1: School closing,2,1,"Schools will be allowed to reopen as of Monday, May 18, 2020 – although several will not be reopening until at least May 25th to ensure that they are fully ready. Link: https://web.archive.org/web/20201024063039/https://www.visitaruba.com/news/general/archive/coronavirus-covid-19-and-travel-to-aruba-march-to-may-2020/ "
Aruba,ABW,20200518,20200803,C4: Restrictions on gatherings,0,,"The ban on gatherings of 4 persons or more will be no longer be in effect as of Monday May 18th, as part of the Level 2 phase of reopening of the local economy. All social distancing and hygiene protocols are to be maintained throughout    https://web.archive.org/web/20200503115805/https://www.visitaruba.com/news/general/corona-virus-and-travel-to-aruba/"
Aruba,ABW,20200528,20200827,C6: Stay at home requirements,1,1,"Curfew eliminated on May 28 after previous reduction on May 25.  Government website explainer of actions taken: https://web.archive.org/web/20210808162335/https://www.arubacovid19.org/ddg"
Aruba,ABW,20200531,20200906,C7: Restrictions on internal movement,1,1,"Update as of May 30 that police checks limited to those of individuals traveling only on public roads.     Description from Miami Herald on situation in different Caribbean countries  https://web.archive.org/web/20200531181056/https://www.miamiherald.com/news/nation-world/world/americas/haiti/article241249651.html    No descriptions of additional movement restrictions after lifting of curfews.  https://web.archive.org/web/20200621092755/https://www.arubacovid19.org/ddg"
Aruba,ABW,20200608,20200817,C1: School closing,1,1,"Primary schools will be fully reopened from 8 June.   https://archive.vn/l0U26 "
Aruba,ABW,20200610,20200806,C2: Workplace closing,1,1,"Government websites describe that as of June 10, conferences and places to meet/gather can be reopened, as can bars, nightclubs, and establishments for parties have been permitted to open. Casinos appear to still be closed, however the release of remaining nightlife industries and reopening of tourism drove the decision to update the indicator to 0.    http://archive.fo/I9jzk    https://web.archive.org/web/20200621092755/https://www.arubacovid19.org/ddg    Government guidance for employers in the ""new normal"" states that if possible, it is recommended that employees work from home as much as possible and/or  introduce flexible working hours.    https://web.archive.org/web/20200624204102/https://8f39937c-2835-4a9d-b0e9-4a8971f34620.filesusr.com/ugd/1a09f9_534e457d559e409c9993b3ab89a6b573.pdf"
Aruba,ABW,20200610,20200920,C8: International travel controls,3,,"Quotation: As of June 10, 2020, the government of Aruba officially announced the country will reopen its borders and once again welcome inbound travel. The decision to reopen borders, which were closed due to COVID-19 restrictions in early-March, was made in conjunction with the Aruba Department of Public Health (DPH) and took into consideration the ongoing guidance from the World Health Organization (WHO), The Dutch National Institute for Public Health and the Environment (RIVM) and Centers for Disease Control (CDC) in the United States.   Aruba’s diligent reopening will happen in phases, monitored closely by the Government of Aruba and the Department of Public Health, and the following are the most updated reopening dates by region and country:  June 15, 2020 – Bonaire & Curacao July 1, 2020 - Canada July 1, 2020 - Europe July 1, 2020 - The Caribbean (Excluding the Dominican Republic & Haiti) July 10, 2020 – The United States of America https://web.archive.org/web/20210808163159/https://www.aruba.com/us/traveler-health-requirements"
Aruba,ABW,20200610,20200806,H8: Protection of elderly people,2,1,"""Starting June 10, 2020, visiting Elderly care homes is permitted, following the protocol’s guidelines.""    http://web.archive.org/web/20210129134528/https://www.government.aw/news/news_47033/item/crisis-measures-by-the-government-of-aruba-in-connection-with-coronavirus-covid-19_48509.html"
Aruba,ABW,20200720,20201231,E1: Income support,1,0,"Salary subsidies for July 2020 will cover up to 40% of employees salaries:  ""ORANJESTAD – The SVb announced that the application of the salary subsidy for July 2020 will start on Monday, July 20, 2020.    Everyone who qualifies for the application for the salary subsidy will receive a notification from the Svb and once this is received, the application can be completed on the MiSVb portal. The deadline for the application for July 2020, is July 26, 2020.    Requirements for salary subsidy July 2020:    The business has been affected negatively due to COVID-19  The company anticipates a minimum of 25% loss during the subsidy month.  The company is not allowed to lay-off any employees for social-economic reasons  The company agrees to pay a minimum of 60% to the employee’s salary  The company and all employees are registered at the Svb on March 15, 2020  The company is registered at the Tax Department and has a tax number  The company complies with tax payments and social premiums for the corresponding month in which the subsidy is requested.  The company should apply for the subsidy.  The company agrees with its employees on a reduced workload that can vary from 0% to a maximum of 40%""    http://web.archive.org/web/20200723122535/https://www.government.aw/news/news_47033/item/svb-application-for-the-july-2020-salary-subsidy-starts-july-20-2020_52909.html"
Aruba,ABW,20200804,20201123,C4: Restrictions on gatherings,4,1,"According to a government decision taken on 4 August, 'The assembly ban will come into effect again, where no more than 4 people can be together in public places' http://archive.fo/PioEF"
Aruba,ABW,20200804,20200827,H6: Facial Coverings,2,1,"'Furthermore it will be mandatory to wear face masks on public transport and visits to all local establishments.'  'Wearing a face mask is strongly recommended inside and outside of businesses if social distancing of at least 1.5 meters cannot be maintained'  https://web.archive.org/save/https://www.visitaruba.com/news/general/corona-virus-and-travel-to-aruba/"
Aruba,ABW,20200807,20201021,C2: Workplace closing,2,1,"According to a government decision on 7 August, 'Bars, nightclubs and rum-shops must be closed.' http://archive.fo/PioEF"
Aruba,ABW,20200807,20210131,H8: Protection of elderly people,3,1,"""Starting August 7, 2020, visits and admissions to elderly care homes homes are prohibited.""    http://web.archive.org/web/20210129134528/https://www.government.aw/news/news_47033/item/crisis-measures-by-the-government-of-aruba-in-connection-with-coronavirus-covid-19_48509.html"
Aruba,ABW,20200818,20200902,C1: School closing,3,1,"On 18 August, it was reported that Aruba postpones the opening of the new school year for two weeks. The doors will not open again until September 3. The measure was taken considering the COVID-19 outbreak.   The link: https://archive.vn/ekguB   "
Aruba,ABW,20200828,20201021,C6: Stay at home requirements,2,1,"Curfew to come into effect on Friday at 12 a.m.  In a press conference held this evening, the government of Aruba announced that on Friday at 12 a.m. a curfew will be in effect for the next two weeks between midnight and 5am.    https://archive.fo/gRgNp"
Aruba,ABW,20200828,20201021,H6: Facial Coverings,3,1,"Masks are mandatory in all public spaces.  https://web.archive.org/web/20200906095032/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
Aruba,ABW,20200903,20201109,C1: School closing,2,1,"September 3 - Schools were to open on August 20, but were delayed two weeks. Schools started a phased reopening on September 3 with measures in place to ensure good hygiene, social distance, use of masks, and return-to-school requirements for infected or exposed students and staff.  https://web.archive.org/web/20201013165809/http://www.ea.aw/pages/mester-respeta-derecho-di-mucha-riba-ensenansa/   https://web.archive.org/web/20201013164658/https://caribischnetwerk.ntr.nl/2020/08/18/scholen-blijven-dicht-op-aruba-waar-blijven-de-noodplannen/   https://web.archive.org/web/20201013171216/https://8f39937c-2835-4a9d-b0e9-4a8971f34620.filesusr.com/ugd/1a09f9_9a294403eedb45e0ab6c0523c05cb9ac.pdf   "
Aruba,ABW,20200907,20210113,C7: Restrictions on internal movement,0,,"No data found"
Aruba,ABW,20200921,20210125,C8: International travel controls,1,,"""The country is welcoming visitors with open arms and they can stay in Aruba from one week to 90 days. Also the program does not require any visas, but those who come are not allowed to work for a person or company in Aruba. The country is offering accommodations at special rates and free internet connectivity, among others.    As of now, the country is asking US travellers to fill a self-health declaration form and bring a negative Coronavirus test report along. Travellers also have the option to choose pre-pay for a test that will be done upon arrival. Also, they need to buy the Aruba Visitors Insurance.    According to the Aruba Tourism Authority, visitors from other countries need to upload a COVID-19 negative test report taken within 72 hours before departure and uploaded at least 12 hours before the flight.""    Web Link: https://timesofindia.indiatimes.com/travel/travel-news/all-those-working-from-home-can-do-the-same-from-arubas-gorgeous-islands-instead/as78249484.cms"
Aruba,ABW,20201022,20201204,C2: Workplace closing,0,,"Nonessential businesses are open, but with capacity and entertainment restrictions. I don't see indication of required closings anymore.    https://web.archive.org/web/20201101003154/https://www.government.aw/news/news_47033/item/crisis-measures-by-the-government-of-aruba-in-connection-with-coronavirus-covid-19_48509.html#:~:text=Starting%2520September%252018%252C%25202020%252C%2520the,at%2520home%2520are%2520not%2520permitted."
Aruba,ABW,20201022,20201231,C6: Stay at home requirements,1,1,"There is no stay at home order currently in effect. However, general guidance to stay at home if you suspect infection or contact with Covid-19 remains.    https://web.archive.org/web/20201101003154/https://www.government.aw/news/news_47033/item/crisis-measures-by-the-government-of-aruba-in-connection-with-coronavirus-covid-19_48509.html#:~:text=Starting%2520September%252018%252C%25202020%252C%2520the,at%2520home%2520are%2520not%2520permitted.  https://web.archive.org/web/20201214115027/https://8f39937c-2835-4a9d-b0e9-4a8971f34620.filesusr.com/ugd/1a09f9_39b018d7006240c0879b00a0eed3215b.pdf"
Aruba,ABW,20201022,20201130,H6: Facial Coverings,2,1,"As of Sept 16, 2020 ""The use of masks is now obligatory for all persons in the interior of any location.""    https://web.archive.org/web/20201105234009/https://www.arubacovid19.org/ddg"
Aruba,ABW,20201110,20201130,C1: School closing,1,1,"As of Nov 10, schools are open with required sanitation practices. https://web.archive.org/web/20201118213222/https://reliefweb.int/report/dominican-republic/caribbean-situation-report-september-2020  "
Aruba,ABW,20201124,20210106,C3: Cancel public events,1,1,"Bands are allowed to entertain everyone especially now in the holiday season. Establishments that wish to have outdoor entertainment to attract clients are free to do so, however, crowds are not allowed to stand as spectators or dance to the music. The closing time for all establishments remains 11:00 pm. With these new rules, we initiate the relaxation process of the regulations but social distancing, no hugging, no kissing, no handshaking and no leaving dinner table without a facemask remain in force. https://web.archive.org/web/20201201023825/https:/www.government.aw/news/news_47033/item/relaxation-of-measures-starting-november-24_55282.html"
Aruba,ABW,20201124,20210208,C4: Restrictions on gatherings,3,1,"Starting November 24, more than six persons are allowed to gather at home. Facemasks and a social distance of 1.5 meters are required. It is at the discretion of each family to decide how many people can be in proximity to each other and they have to make sure the rules are abided at all times. As of November 24, restaurants are allowed to have a maximum of 14 diners per table when dining inside and a maximum of 20 diners at each table when dining outdoors. However, diners must follow the rules. Everybody should be seated, while standing at the bar or dancing remains prohibited. https://web.archive.org/web/20201201023825/https:/www.government.aw/news/news_47033/item/relaxation-of-measures-starting-november-24_55282.html"
Aruba,ABW,20201201,20210328,C1: School closing,0,,"As of 1 December most significant alterations to education practice have been lifted and schools are operating largely as normal. This covers the majority of formal education settings: "" nursery, primary and secondary schools, secondary vocational education, universities, special education institutions that provide classroom education"" https://web.archive.org/web/20201214112702/https://8f39937c-2835-4a9d-b0e9-4a8971f34620.filesusr.com/ugd/1a09f9_3681d33b16ce4da3b97cdc3877b21349.pdf"
Aruba,ABW,20201201,20210608,H6: Facial Coverings,3,1,"https://web.archive.org/web/20201214113655/https://www.arubacovid19.org/ddg"
Aruba,ABW,20201205,20201218,C2: Workplace closing,2,1,"From 05 Dec to 18 Dec 2020, restrictions have been imposed, including mandatory closing for some parts of the hospitality sector:     ""For 2 weeks:  ?Establishments:    Restaurants:  Max amount of people at a table 8 (interior) and up to 10 (exterior).  No dancing.  Must maintain social distancing  Must wear masks.    Rumshop/Bar?:  If they don’t serve food, they will remain closed.    Entertainment/Bands:?  Max amount of musicians/artists: 3 (interior and exterior).?  Musicians are responsible to stop people if they start dancing.    Store/Supermarket:  Limit of 1 person per family, with all rules and regulations.  Must maintain social distancing.  Must wear masks.""    https://web.archive.org/web/20210113044225/https://www.arubacovid19.org/ddg"
Aruba,ABW,20201219,20210204,C2: Workplace closing,0,,"Previous measures do not appear to be renewed.     https://web.archive.org/web/20210113044225/https://www.arubacovid19.org/ddg "
Aruba,ABW,20201222,20210331,E2: Debt/contract relief,0,,"No evidence found of measures in place to freeze financial obligations.     https://web.archive.org/web/20210114030731/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19#A"
Aruba,ABW,20210101,20210113,C6: Stay at home requirements,2,1,"Beginning 01 Jan 2021, a curfew is in effect.     ""December 29, 2020:  1st of January the curfew will be from 2 AM to 5 AM.  January 3, 2020:  The curfew (11 PM to 5 AM) will be extended for an additional 4 days; from the 4th to the 7th of January 2021.""  https://web.archive.org/web/20210113044225/https://www.arubacovid19.org/ddg     It will remain in effect until 31 Jan 2021:   ""Curfew   The curfew valid from 11:00 pm - 5:00 am is valid until January 31, 2021.""   https://archive.is/dqTZz#selection-487.0-494.0      "
Aruba,ABW,20210101,20210325,E1: Income support,0,,"I cannot find evidence that the programs in place were extended beyond 01 Jan 2021.     https://web.archive.org/web/20210114030613/https://www.svbaruba.org/covid-19/   https://web.archive.org/web/20210114030731/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19#A "
Aruba,ABW,20210107,20210509,C3: Cancel public events,2,1,"From 07 Jan 2021 to 31 Jan 2021, ""No activity permits will be granted until January 31 2021"".     https://archive.is/dqTZz"
Aruba,ABW,20210114,20210118,C6: Stay at home requirements,1,1,"The curfew valid from 11:00 pm - 5:00 am is valid until January 31, 2021    https://web.archive.org/save/https://www.government.aw/news/news_47033/item/new-measures-and-recommendations-announced-valid-until-january-31_55570.html"
Aruba,ABW,20210114,20210118,C7: Restrictions on internal movement,2,1,"The curfew valid from 11:00 pm - 5:00 am is valid until January 31, 2021  https://web.archive.org/web/20210125124535/https://www.garda.com/crisis24/news-alerts/426946/aruba-authorities-extend-covid-19-related-curfew-until-the-end-of-january-update-21  "
Aruba,ABW,20210119,20210524,C6: Stay at home requirements,2,1,"""Authorities in Aruba have extended the existing 2300-0500 curfew until Jan. 31 as part of ongoing efforts to curb the spread of coronavirus disease (COVID-19). Officials have also tightened some restrictions on public gatherings, and most other pandemic-related operating requirements will remain in place. The following revised measures are in place:""    https://web.archive.org/web/20210125124535/https://www.garda.com/crisis24/news-alerts/426946/aruba-authorities-extend-covid-19-related-curfew-until-the-end-of-january-update-21"
Aruba,ABW,20210119,20210608,C7: Restrictions on internal movement,0,,"NO POLICY CHANGE"
Aruba,ABW,20210126,20210606,C8: International travel controls,3,,"As of 25th of January the border with Brazil is closed.  https://web.archive.org/web/20210209002512/https://www.government.aw/news/news_47033/item/aruba-closes-its-borders-with-brazil_55688.html"
Aruba,ABW,20210201,20210326,H8: Protection of elderly people,0,,"No new policy found. The extra restrictions on nursing homes expired on January 31st    https://web.archive.org/save/https://www.government.aw/news/news_47033/item/new-measures-and-recommendations-announced-valid-until-january-31_55570.html"
Aruba,ABW,20210205,20210608,C2: Workplace closing,2,1,"    As of Feb 5 bars and rum shops are closed  ""The Aruba government has also implemented additional island-wide measures to further maintain the health and safety of visitors.     Curfew in effect extended until further notice:  Curfew starting at 12:00am until 5:00am   All establishments are required to close by 11:00pm at the latest. This is not applicable to establishments on hotel properties but is applicable to hotel casinos. Please check with your specific hotel for more information on closing times.    Prohibition of public gatherings: Between 7pm and 5am it is not allowed to gather in public spaces such as parking lots and on beaches. A maximum of 4 persons can be together.    Tables at restaurants can have a maximum of 4 seats inside or 6 seats outside (excluding children under the age of 12). Tables must be at least 1.5 meters apart.     All bars, rum shops, and nightclubs are closed until further notice. Restaurant bars can serve at tables only. There will be no bar stools and no standing at bars.    Hotel bars can serve at the bar only to registered hotel guests.    Musical entertainment and dancing at restaurants etc.: Only 1 musician allowed. No dancing allowed.   Yachts/boats: No more than 4 persons at one time on board. This is not applicable to commercial vessels such as charter boats/catamarans which are allowed to operate at a maximum of 50% of capacity.    Sports: contact sports not allowed; other sports allowed with a limit of 25 persons outside or 10 persons inside. No spectator public allowed.  For any social / family gatherings, the maximum number of persons allowed are 10 (inside) and 25 (outside). No dancing allowed, all rules must be adhered to for social distancing and mask-wearing.    In shops/supermarkets the maximum allowed is 1 person per family, all rules must be adhered to for social distancing and mask-wearing. Compulsory to wear a mask also outside if social distancing of at least 1.5m is not possible.""    https://web.archive.org/web/20210209002737/https://www.visitaruba.com/traveling-to-aruba/entry-requirements-and-visas/aruba-travel-restrictions-covid-19/"
Aruba,ABW,20210209,20210509,C4: Restrictions on gatherings,4,1,"""No more than four people should be together at a time in public (up from two).""  ""Indoor home gatherings are limited to 10 people, while outdoor gatherings are limited to 25 people.""  https://web.archive.org/web/20210218135722/https://www.garda.com/crisis24/news-alerts/440471/aruba-authorities-enforcing-a-slightly-relaxed-covid-19-related-0001-0500-curfew-as-of-feb-9-update-22"
Aruba,ABW,20210217,20210413,H7: Vaccination policy,2,1,"A, C  ""From the beginning of the vaccination program on February 17, 2021, until February 24, 2021, 18822 people registered for the vaccine which includes 8022 seniors over 60 years of age.   So far, 2935 vaccinations have been administered which can be split into 1115 healthcare providers and 1820 citizens older than 60 years old. The vaccination of the seniors continues as they are at higher risks of developing severe complications and even die""  https://web.archive.org/web/20210301223938/https://www.government.aw/news/news_47033/item/aruba-is-vaccinating_55951.html      "
Aruba,ABW,20210217,20210424,V1: Vaccine Prioritisation,1,,"Note: October 4, 2021  With 156 thousand Vaccinations have been administered so far, of which 70.1% (around 74 K) of the population have been fully vaccinated. The government of Aruba set six groups for the national vaccination campaign which began in the month of Feb 2021. Groups include     Health Care workers [ER, ICU, AMBULANCE, PHYSICIANS, PRACTICE NURSES AND ASSISTANTS]. (Health care workers + First responders)  DVG Personnel (VACCINATION TEAM, SEARCH, AND CONTACT RESEARCHERS)   **who are to be vaccinated within the month of February     B. Residents of Nursing homes and centers for the handicapped     **Scheduled to be vaccinated through the month of Feb to April     C. The elderly 60+     **Scheduled through the month of Feb-May     D. All other Health Care Workers (All other front line health care workers when not specified)    **scheduled through the month of Feb- April     E. Adults 18+ with an underlying health condition     **Scheduled for the month of March-May     F. All other 18+ adults     **Scheduled through the month of March to June     Source:  https://web.archive.org/web/20211004113351/https://8f39937c-2835-4a9d-b0e9-4a8971f34620.filesusr.com/ugd/1a09f9_dc0437f5973e422eb5fbed71931d5af7.pdf  "
Aruba,ABW,20210217,20210424,V2: Vaccine Availability,1,,"Feb 17,2021  The shipment of 4 thousand Pfizer vaccines is intended for nursing staff, general practitioners, specialists, and other healthcare professionals. People over the age of 60 will also get the vaccine. The vaccination of healthcare staff will begin at the Kralendijk hospital on Monday. A week later, the first of the elderly population will be vaccinated    Source:  https://nltimes.nl/2021/02/17/caribbean-netherlands-get-first-covid-vaccines    Feb 20,2021  https://web.archive.org/web/20211004190750/https://www.arubacovid19.org/post/awe-a-toca-turno-na-dokternan-di-cas-pa-vacuna    March 23rd, 2021  People with underlying health conditions,  Source:  https://web.archive.org/web/20211004232347/https://www.arubacovid19.org/post/di-tres-batch-di-vacuna-ta-yegando-aruba-awe    https://web.archive.org/web/20211004231433/https://www.arubacovid19.org/post/di-tres-batch-di-vacuna-ta-yega-aruba-awe-23-di-maart    April 19, 2021  For those above 50 years of age   Source:  https://web.archive.org/web/20211004234307/https://www.arubacovid19.org/post/walk-in-y-vacuna-pa-50-y-esnan-cu-a-perde-nan-cita-anteriormente  "
Aruba,ABW,20210217,20210424,V3: Vaccine Financial Support,5,,"Vaccination are given free of charge   Source:  https://web.archive.org/web/20211004113351/https://8f39937c-2835-4a9d-b0e9-4a8971f34620.filesusr.com/ugd/1a09f9_dc0437f5973e422eb5fbed71931d5af7.pdf  "
Aruba,ABW,20210309,20210803,H3: Contact tracing,2,,"Statistics update daily.   http://web.archive.org/web/20210322211435/https://www.visitaruba.com/traveling-to-aruba/entry-requirements-and-visas/aruba-travel-restrictions-covid-19/"
Aruba,ABW,20210326,20211209,E1: Income support,1,0,"The Minister of Social Affairs and Labor announced on March 25, 2021 that the government will prolong FASE till the end of 2021 until TIO (Temporary Income Support) will come into effect.  https://web.archive.org/web/20210419162844/https://www.government.aw/news/news_47033/item/fase-is-prolonged-for-the-remainder-of-2021until-tio-comes-into-effect_56201.html"
Aruba,ABW,20210327,20210608,H8: Protection of elderly people,2,1,"Starting March 27, 2021, until April 11, the Aruba government has also implemented additional island-wide measures. A curfew remains in place between 10PM and 5AM. This affects elderly people as well.    https://web.archive.org/web/20210407174555/https://www.visitaruba.com/traveling-to-aruba/entry-requirements-and-visas/aruba-travel-restrictions-covid-19/"
Aruba,ABW,20210329,20210411,C1: School closing,3,1,"All schools will close 3 days before vacation, starting Monday, March 29, except for students in their exams, CP, or tests week. These students can attend school to do their tests.  https://web.archive.org/web/20210424115438/https://www.arubacovid19.org/ddg-eng"
Aruba,ABW,20210401,20210401,E2: Debt/contract relief,2,,"Quotation: ""Taxpayers with a turnover of less than AFL 1 million per month affected by COVID-19 and carrying out tourism activities can upon request receive an extension of payment to pay monthly taxes due related to the months April, May and June 2020.  Link: https://web.archive.org/web/20210721080941/https://www2.deloitte.com/content/dam/Deloitte/an/Documents/tax/Newsflash%20-%20Publication%20Aruba%202020%20tax%20relief%20plan%20on%20COVID-19%20%281%29.pdf"
Aruba,ABW,20210402,,E2: Debt/contract relief,0,,"No policy documented. Programmes were put in place for Covid-19 relief in the 2020 budget but no programmes have been announced for 2021.  https://web.archive.org/web/20200401113014/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
Aruba,ABW,20210412,20210608,C1: School closing,1,1,"Schools will be reopening on Monday the 12th of April, schools must apply stricter measures; Hygiene measures, parents cannot enter the school premises, there cannot be physical contact between the teacher and the student, every student over the age of 13 must wear a mask on the school premises.    https://web.archive.org/web/20210424115438/https://www.arubacovid19.org/ddg-eng"
Aruba,ABW,20210414,20210423,H7: Vaccination policy,4,1,"Vaccines: Pfizer-BioNtech, Moderna (sponsored by Netherland)    Aruba received on Wednesday, April 14, 2021, another Pfizer vaccine batch of 30.420 doses. Department of Health invites everyone that did not receive their vaccine as yet, to register. However, vaccines will be given in order of priority by age and vulnerabilities.  https://web.archive.org/web/20210419210502/https://www.government.aw/news/news_47033/item/aruba-receives-another-vaccine-batch_56369.html"
Aruba,ABW,20210424,,H7: Vaccination policy,5,1,"Walk-in vaccination drive organized on 24 and 25 April 2021, in 4 centers across the island, for all people over 18 who have not yet been vaccinated.  https://web.archive.org/web/20210424120120/https://www.arubacovid19.org/post/vacunathon"
Aruba,ABW,20210425,,V1: Vaccine Prioritisation,2,,"From 25 April, it appears that all those over the age of 18 years are eligible for COVID-19 vaccination. moving this to universal from this date.     April 25, 2021  Call for those 18+ for vaccination campaign according to the plan  Source:  https://www.arubacovid19.org/post/7101-persona-18-a-responde-na-e-yamada-pa-vacuna  April 28 - https://web.archive.org/web/20211004235044/https://www.arubacovid19.org/post/walk-in-y-vacuna-pa-18    "
Aruba,ABW,20210425,20210507,V2: Vaccine Availability,2,,"April 25, 2021  Call for those 18+ for vaccination campaign according to the plan  Source:  https://www.arubacovid19.org/post/7101-persona-18-a-responde-na-e-yamada-pa-vacuna  April 28 - https://web.archive.org/web/20211004235044/https://www.arubacovid19.org/post/walk-in-y-vacuna-pa-18    May 5, 2021  Pregnant ladies and those who are breastfeeding have been added to the list who are to be vaccinated with the Pfizer vaccine after approval by the authorities.  Source:  https://web.archive.org/web/20211004235318/https://www.arubacovid19.org/post/hende-muhe-cu-ta-duna-lech-i-pecho-por-vacuna-y-awo-tambe-hende-muhe-na-estado"
Aruba,ABW,20210425,20210507,V3: Vaccine Financial Support,5,,"Free"
Aruba,ABW,20210508,,V2: Vaccine Availability,3,,"From 8 May 2021, COVID vaccines are approved and available for Arubans aged 12 yrs+.   https://archive.vn/UG08V    April 25, 2021  Call for those 18+ for vaccination campaign according to the plan  Source:  https://www.arubacovid19.org/post/7101-persona-18-a-responde-na-e-yamada-pa-vacuna  April 28 - https://web.archive.org/web/20211004235044/https://www.arubacovid19.org/post/walk-in-y-vacuna-pa-18    May 5, 2021  Pregnant ladies and those who are breastfeeding have been added to the list who are to be vaccinated with the Pfizer vaccine after approval by the authorities.  Source:  https://web.archive.org/web/20211004235318/https://www.arubacovid19.org/post/hende-muhe-cu-ta-duna-lech-i-pecho-por-vacuna-y-awo-tambe-hende-muhe-na-estado"
